index_in_dataset,dataset,start_time,ttft,finish_time,throughput,generated_text
200,repobench-p_e,3614551.392926521,3.120950552634895,3.120950552634895,20.506572892020777,"Bit('TMSI', ReprName='Old TMSI', Pt=0, BitLen=4, Dict=TMSI_dict)"
201,repobench-p_e,3614554.514247415,3.383524884004146,3.383524884004146,2.6599479266572383,@Override
202,repobench-p_e,3614557.898095098,2.5208871653303504,2.5208871653303504,17.85085846716307,private RhythmFrameLayout mRhythmFrameLayout;
203,repobench-p_e,3614560.419315984,2.9062132937833667,2.9062132937833667,12.731343593791307,mLoggerServiceManager.shutdown(this);
204,repobench-p_e,3614563.325836817,3.1752573493868113,3.1752573493868113,20.15584658432783,public void newVocabulary (ItemLibrary<Vocabulary> vocabularies)
205,repobench-p_e,3614566.501418785,3.1776631707325578,3.1776631707325578,6.2939332853800645,self._document = doc
206,repobench-p_e,3614569.679406155,3.2997894939035177,3.2997894939035177,9.697588303472441,self._ribbon.setFloatable(False)
207,repobench-p_e,3614572.979604831,2.7521780538372695,2.7521780538372695,10.53710894888006,"net.add('0', FCLayer(30, 40))"
208,repobench-p_e,3614575.732128636,4.4146890179254115,4.4146890179254115,9.060660861406982,self.aboutwindow = AboutPesterchum(self)
209,repobench-p_e,3614580.147157385,3.8594489619135857,3.8594489619135857,58.55758224302183,"batch.draw(loader.level.gameObjects.get(i).getTexture(), loader.level.gameObjects.get(i).getX(), loader.level.gameObjects.get(i).getY(), loader.level.gameObjects.get(i).getWidth(), loader.level.gameObjects.get(i).getHeight());"
210,repobench-p_e,3614584.006908696,5.839135418646038,5.839135418646038,8.049136837949586,self.docks['peeler'] = QT.QDockWidget('peeler')
211,repobench-p_e,3614589.846363145,2.3217622409574687,2.3217622409574687,28.426683333769066,DataSet<DenseSequence> dataTest = dataTraining.extractSubSet(0.4);
212,repobench-p_e,3614592.168454556,3.391113409306854,3.391113409306854,40.39971049744482,"warnings = get_parameter_negative_warning(model_type=""model_type"", model_params={""intercept"": 13.420093629452852}, parameter=""intercept"")"
213,repobench-p_e,3614595.559928707,3.0344077651388943,3.0344077651388943,7.57973277825013,"b.addSkuInfo(123, 456);"
214,repobench-p_e,3614598.594658171,3.233245274052024,3.233245274052024,12.990044503293754,result = new BluetoothScanInput(_context);
215,repobench-p_e,3614601.828240795,3.0358766419813037,3.0358766419813037,12.187583476992891,private LavercaHttpClient httpClient;
216,repobench-p_e,3614604.864428876,5.622631694190204,5.622631694190204,13.694654778751229,"self.catalogues[chan_grp] = make_empty_catalogue(chan_grp=chan_grp, **params)"
217,repobench-p_e,3614610.487391859,2.913605305366218,2.913605305366218,20.59304322706073,MessageKey messageKey = messageKeyEncrypted.getMessageKey();
218,repobench-p_e,3614613.401337295,4.362084015272558,4.362084015272558,12.37940392962053,self.setWindowTitle(self.userprofile.getProfileName())
219,repobench-p_e,3614617.763737068,2.0139346341602504,2.0139346341602504,8.937728014943968,self << RawLayer()
220,repobench-p_e,3614619.777983822,2.6848165849223733,2.6848165849223733,23.465290088641765,"self.fig.canvas.mpl_connect('key_press_event', self.onKeyPress)"
221,repobench-p_e,3614622.463141487,3.5310738482512534,3.5310738482512534,8.212799065180159,bvf_cipher.set_rounds(rounds)
222,repobench-p_e,3614625.994533074,5.538608470000327,5.538608470000327,4.694319907396968,ERT.run_async(new Task() {
223,repobench-p_e,3614631.533455343,2.6971638100221753,2.6971638100221753,12.976594105981365,MessageEncryption.decrypt(message);
224,repobench-p_e,3614634.230946151,2.706114921718836,2.706114921718836,23.28060774299432,"Bit('Priority', Pt=2, BitLen=3, Dict=Priority_dict, Repr='hum')"
225,repobench-p_e,3614636.937395523,2.6042574853636324,2.6042574853636324,37.24670104440763,"@Override public void setDecimal(DecimalTag tag, Decimal<?> value) throws InvalidValueException {"
226,repobench-p_e,3614639.541985858,3.136091955937445,3.136091955937445,4.464154813284198,import zipfile
227,repobench-p_e,3614642.678381672,3.908285866957158,3.908285866957158,1.2793332346215527,try {
228,repobench-p_e,3614646.586971287,1.8605027510784566,1.8605027510784566,13.974717309570691,class GameStart(Location):
229,repobench-p_e,3614648.447786307,2.589877908118069,2.589877908118069,17.7614550306836,"TreeUtils.mergeTrees(existing_root, new_root);"
230,repobench-p_e,3614651.037983644,2.465255983173847,2.465255983173847,16.631132945153762,"self.assertEqual(line_widget.rotation, 0)"
231,repobench-p_e,3614653.503545136,2.4662808417342603,2.4662808417342603,2.0273441351002255,try {
232,repobench-p_e,3614655.970153028,4.184312220662832,4.184312220662832,15.295225744378566,public class ZSpriteComparator implements Comparator<GameObject>
233,repobench-p_e,3614660.154785198,3.078994633629918,3.078994633629918,23.059475071671688,"throw new ProtTestInternalException(""Unknown criterion: "" + criterion);"
234,repobench-p_e,3614663.234125973,2.96710384497419,2.96710384497419,17.862536253921046,idx = np.diag_indices((self.k_ma - 1) * self.k_endog)
235,repobench-p_e,3614666.201560539,1.8886319380253553,1.8886319380253553,7.412773086235951,garfield = cat
236,repobench-p_e,3614668.090502313,3.4689029180444777,3.4689029180444777,34.01651841744826,"Tree tree = new RunEstimator().run(jttModel, options.getAlignment(), options.getTree(), options.getNumberOfThreads());"
237,repobench-p_e,3614671.559762151,3.9516981351189315,3.9516981351189315,13.665011383359321,private DialogPreferenceTextColor preferenceTextColor;
238,repobench-p_e,3614675.511872128,4.085074920672923,4.085074920672923,14.687613119740865,"throw new RuntimeException(""User name error. "" + auth.user);"
239,repobench-p_e,3614679.59732209,5.550110023934394,5.550110023934394,0.7207064333410199,try:
240,repobench-p_e,3614685.147743923,3.5884888768196106,3.5884888768196106,11.70409089778859,showToastMsg(R.string.please_input_title);
241,repobench-p_e,3614688.736553689,3.5049771098420024,3.5049771098420024,40.22850808470929,"Thumbnailator.createThumbnail(new SourceSinkThumbnailTask(param, new FileImageSource(new File(""image.jpg"")), new OutputStreamImageSink(os)));"
242,repobench-p_e,3614692.241883969,2.7623120630159974,2.7623120630159974,16.290701040803945,"mDao.insertExpense(mCreditPeriodId, expense);"
243,repobench-p_e,3614695.004521162,4.23440261837095,4.23440261837095,11.808041064181065,private FileDialog _fileDialog = new FileDialog();
244,repobench-p_e,3614699.239261239,4.206185992341489,4.206185992341489,8.083332515943493,private Label ns[] = new Label[2];
245,repobench-p_e,3614703.445820152,2.580115769058466,2.580115769058466,8.139169665112858,private EmvCard card;
246,repobench-p_e,3614706.026263111,3.2488992922008038,3.2488992922008038,5.540337936362072,readCodeInteger();
247,repobench-p_e,3614709.275467101,2.1051275208592415,2.1051275208592415,14.7259487574163,self._Layer__add_to_bitstack(e)
248,repobench-p_e,3614711.380935652,3.0544528416357934,3.0544528416357934,18.988670968951173,if (ap.isNoUiFlag() &&!GraphicsEnvironment.isHeadless()) {
249,repobench-p_e,3614714.435726663,5.32521985983476,5.32521985983476,11.830497455170773,if (GnuBackgammon.Instance.currentScreen instanceof GameScreen)
250,repobench-p_e,3614719.761294703,3.9687977829016745,3.9687977829016745,17.637582922862215,"PrimitiveWriter.writeIntegerUnsigned(cg.getTemplateIdCount(), writer);"
251,repobench-p_e,3614723.730407425,2.817752945702523,2.817752945702523,19.873992177138177,private static List<Module> modules = new ArrayList<>();
252,repobench-p_e,3614726.548485821,2.541363854892552,2.541363854892552,27.544265204385532,protected VulnDescriptionDocumentListener descriptionDocumentListener;
253,repobench-p_e,3614729.090182795,2.606480842921883,2.606480842921883,19.950271317439512,self.mc.targets['default'].parent_widgets[0].widget)
254,repobench-p_e,3614731.696983597,2.8074626340530813,2.8074626340530813,18.52206307904749,when(source.read()).thenReturn(new BufferedImage());
255,repobench-p_e,3614734.504758,5.201285362243652,5.201285362243652,4.229723706316696,throw ERT.badarg(ref);
256,repobench-p_e,3614739.706354521,3.1291363169439137,3.1291363169439137,31.957700103543424,"self.ax.text(10, self.current_ff.nrows - 20, text_str, color=font_color, verticalalignment='bottom',"
257,repobench-p_e,3614742.835846378,2.3435079511255026,2.3435079511255026,11.521189841507843,"Columns.Factory.LAYER_TYPE,"
258,repobench-p_e,3614745.179657919,4.125512509141117,4.125512509141117,7.999006166356336,this.menu.setProgressText(title);
259,repobench-p_e,3614749.305479938,2.9995055026374757,2.9995055026374757,18.336355759853852,"new ThumbnailParameterBuilder().size(100, 100).build();"
260,repobench-p_e,3614752.305320921,4.439137174282223,4.439137174282223,11.038181087053916,"from toast import PesterToastMachine, PesterToast"
261,repobench-p_e,3614756.744787446,2.854584289714694,2.854584289714694,20.318194915098093,"mv.addObject(""usercountry"", usercountry.getCountryname());"
262,repobench-p_e,3614759.599697266,2.613512682262808,2.613512682262808,11.478804064583942,this.turnLimit = perceptLimit;
263,repobench-p_e,3614762.213512586,3.7999255801551044,3.7999255801551044,7.105402311299454,private ServiceToken token;
264,repobench-p_e,3614766.013744895,3.0310338442213833,3.0310338442213833,23.424350782278577,DatabaseManager.INSTANCE.getMessageKeyDAO().addIfNotExists(messageKey);
265,repobench-p_e,3614769.04512214,3.150051529984921,3.150051529984921,5.39673711308506,import gitc_utils
266,repobench-p_e,3614772.195486449,2.7737154657952487,2.7737154657952487,6.850017687215272,queryToExpr(query);
267,repobench-p_e,3614774.969516014,5.359973047859967,5.359973047859967,8.395564604185237,"world.createMaryoRectWithOffset(maryoBWO, 8);"
268,repobench-p_e,3614780.329818421,1.8950222479179502,1.8950222479179502,16.88634528441986,Var var(Attribute... attributes)
269,repobench-p_e,3614782.225171828,3.9298601150512695,3.9298601150512695,30.28097604396474,"BlockShape.BCS.appendConnectorOffset(self.gpLeft, self.botLeftCorner, self.topLeftCorner, self.block.getPlug(), False);"
270,repobench-p_e,3614786.155381293,2.5370044261217117,2.5370044261217117,14.978294719844122,"'ACTIVATE_DEDI_EPS_BEARER_CTX_REJECT',"
271,repobench-p_e,3614788.692711848,1.9944497123360634,1.9944497123360634,23.064005933807685,public static Em em(Attribute... attributes) {
272,repobench-p_e,3614790.687474309,3.1657765838317573,3.1657765838317573,12.003373893809647,"public final SourceOperand src1, src2;"
273,repobench-p_e,3614793.853573742,2.574205803219229,2.574205803219229,17.481119786042076,"addHeaderEntry( TYPE, RpmType.valueOf(type));"
274,repobench-p_e,3614796.428209037,3.4580644257366657,3.4580644257366657,22.845149850894046,"self._session.post(self._uriRoot() + '/playqueues', data={'items': [item.key]})"
275,repobench-p_e,3614799.886707585,3.576287374366075,3.576287374366075,37.18940512256102,ImageSizeSelectionDialogFragment dialog = ImageSizeSelectionDialogFragment.newInstance(new ArrayList<ImageCompressionDescription>());
276,repobench-p_e,3614803.463467742,3.767740718089044,3.767740718089044,16.986306858307405,"public abstract int hitByPlayer(Maryo player, boolean vertical);"
277,repobench-p_e,3614807.231588051,2.301778757944703,2.301778757944703,5.213359432821859,return true;
278,repobench-p_e,3614809.533700009,2.404249822255224,2.404249822255224,8.734533244262309,state = new State ();
279,repobench-p_e,3614811.938292292,2.909115538932383,2.909115538932383,39.87466240085152,"String geoJSON = getResponseAsGeoJSON(id, optionalParams, describeService, lon, lat, lon, lat, distanceInMeters, 0);"
280,repobench-p_e,3614814.847715889,2.7210228559561074,2.7210228559561074,24.99060228441422,if (result.getResult() == ErrorCode.RESULT_DOWNLOAD_URL_TOO_SHORT) {
281,repobench-p_e,3614817.569090626,3.6618254017084837,3.6618254017084837,17.477621945093222,app_dic['certz'] = get_hardcoded_cert_keystore(app_dic['files'])
282,repobench-p_e,3614821.231264907,2.748712362255901,2.748712362255901,21.100789153652553,"Bit('Cause', Pt=0, BitLen=8, Dict=Reject_dict, Repr='hum')"
283,repobench-p_e,3614823.980429142,2.7694286671467125,2.7694286671467125,9.027132670565226,self.view.remove_box(box)
284,repobench-p_e,3614826.75026173,4.0396327269263566,4.0396327269263566,16.585666205100388,"DocumentDialog(self, PlanningModifications(site, date)).ShowModal()"
285,repobench-p_e,3614830.790258647,2.903482038062066,2.903482038062066,19.631600696260808,"self._server.query(key, method=self._server._session.put)"
286,repobench-p_e,3614833.694087285,1.9394613248296082,1.9394613248296082,9.280927528462778,class Cat(Living):
287,repobench-p_e,3614835.633973522,3.9958263230510056,3.9958263230510056,16.51723440011923,"sbMockMethods.append(""mock("").append(mocks.getName()).append("")"");"
288,repobench-p_e,3614839.630141386,2.5082435472868383,2.5082435472868383,20.731639101094583,public final ClasspathUtil cp = new ClasspathUtil();
289,repobench-p_e,3614842.138710664,3.1670615756884217,3.1670615756884217,20.208006213484616,public class PromptFragment extends Fragment implements Prompt {
290,repobench-p_e,3614845.306136001,3.0594805851578712,3.0594805851578712,25.167670739125395,"Int('Year', Pt=0, Len=4, Repr='bcd', Dict=BCDType_dict, NumPlan=NumPlan_dict)"
291,repobench-p_e,3614848.365966017,2.6254772068932652,2.6254772068932652,23.99563775857269,"self.mc.targets['default'].parent_widgets[0], WidgetContainer))"
292,repobench-p_e,3614850.991758334,2.8830908588133752,2.8830908588133752,10.405499330099996,private static String version;
293,repobench-p_e,3614853.875195123,3.9703409234061837,3.9703409234061837,30.22410475951046,"if(ContextCompat.checkSelfPermission(this, Manifest.permission.BLUETOOTH_CONNECT)!= PackageManager.PERMISSION_GRANTED) {"
294,repobench-p_e,3614857.845873266,4.1210124040953815,4.1210124040953815,15.530164368444524,"CommandApdu apdu = new CommandApdu(CommandEnum.SELECT, pAid, 0);"
295,repobench-p_e,3614861.967246311,3.7502680770121515,3.7502680770121515,49.596454488178,"new File(System.getProperty(""user.home"") + ""/.osumer"").exists()? new File(System.getProperty(""user.home"") + ""/.osumer"") : new File(System.getProperty(""user.home"") + ""/.osumer"").mkdirs();"
296,repobench-p_e,3614865.717824908,3.8022380801849067,3.8022380801849067,15.517176661680999,ListView listView = (ListView) findViewById(R.id.mainlist);
297,repobench-p_e,3614869.520402018,4.04614397091791,4.04614397091791,22.73769808026105,"public static void informThatWearableHasStarted(byte[] rawData, WearableListenerService wls)"
298,repobench-p_e,3614873.566884499,1.8635828951373696,1.8635828951373696,13.951619789944182,class GameStart(Location):
299,repobench-p_e,3614875.430791133,2.0264279898256063,2.0264279898256063,22.700041763615168,public static Hr hr(Attribute... attributes) {
